,CommitID,Dockerfile,LatestDockerfile,Comment,Date,FirstCommit Date,Deleted Date,RenameList,DeletedComment Date,Deleted CommitID,Deleted Filename
177,d539038d9712daa44254412c6fcc6d78a14da691,Dockerfile,Dockerfile,"# TODO: Some of this is only really needed for testing, it would be nice to split this up",2018-02-26 08:10:17+00:00,2013-07-08 21:30:29-07:00,,Dockerfile,,,
7086,572cb664621ca08e912a006c5c9cf2fb568ce757,Dockerfile,Dockerfile,"# FIXME(vdemeester) this is kept for other script depending on it to not fail right away
# Remove this once the other scripts uses something else to detect the version",2018-02-28 08:04:48+00:00,2013-07-08 21:30:29-07:00,,Dockerfile,2018-09-06 22:24:44+00:00,10fd0516b9f9f04d0f0e2c0755e704303f1a487f,Dockerfile
9511,80bc8b4766cc808186af91930152d78afb22aef8,Dockerfile,Dockerfile,"# # Make a dockerd binary.
# # hack/make.sh binary
#
# # Install dockerd to /usr/local/bin
# # make install
#
# # Run unit tests
# # hack/test/unit
#
# # Run tests e.g. integration, py
# # hack/make.sh binary test-integration test-docker-py
#
# Note: AppArmor used to mess with privileged mode, but this is no longer
# the case. Therefore, you don't have to disable it anymore.
#",2018-05-18 18:28:43+00:00,2013-07-08 21:30:29-07:00,,Dockerfile,2019-10-05 22:22:23+00:00,ed2f50f8cdda067bad521acbe7a75b4e91e0962b,Dockerfile
8598,93f9b902af89f82367d750aa871d40f25ccd99ca,Dockerfile,Dockerfile,"# Install go-swagger for validating swagger.yaml
# This is https://github.com/kolyshkin/go-swagger/tree/golang-1.13-fix
# TODO: move to under moby/ or fix upstream go-swagger to work for us.",2019-10-08 18:29:59+00:00,2013-07-08 21:30:29-07:00,,Dockerfile,,,
4549,ccb0b0a7cc4f00c0fe79af5e5f5d0a5fa71e7fcb,Dockerfile,Dockerfile,"# TODO: This is here because hack/make.sh binary copies these extras binaries
# from $PATH into the bundles dir.
# It would be nice to handle this in a different way.",2019-12-02 17:52:16+00:00,2013-07-08 21:30:29-07:00,,Dockerfile,,,
5246,0ce3ab679cb4ad94c81cf426d4942637a61afb85,Dockerfile,Dockerfile,"# Switch to use iptables instead of nftables (to match the CI hosts)
# TODO use some kind of runtime auto-detection instead if/when nftables is supported (https://github.com/moby/moby/issues/26824)",2020-02-25 23:31:07+00:00,2013-07-08 21:30:29-07:00,,Dockerfile,,,
11564,22c46af4b358cf3ec4f7af47c701064c00cf7de4,builder/parser/testfiles/docker/Dockerfile,builder/dockerfile/parser/testfiles/docker/Dockerfile,"# This file describes the standard way to build Docker, using docker
#
# Usage:
#
# # Assemble the full dev environment. This is slow the first time.
# docker build -t docker .
#
# # Mount your source in an interactive container for quick testing:
# docker run -v `pwd`:/go/src/github.com/docker/docker --privileged -i -t docker bash
#
# # Run the test suite:
# docker run --privileged docker hack/make.sh test
#
# # Publish a release:
# docker run --privileged \
#  -e AWS_S3_BUCKET=baz \
#  -e AWS_ACCESS_KEY=foo \
#  -e AWS_SECRET_KEY=bar \
#  -e GPG_PASSPHRASE=gloubiboulga \
#  docker hack/release.sh
#
# Note: Apparmor used to mess with privileged mode, but this is no longer
# the case. Therefore, you don't have to disable it anymore.
#",2014-08-28 01:52:29+00:00,2014-08-27 18:52:29-07:00,2018-11-19 09:12:15+01:00,builder/parser/testfiles/docker/Dockerfile,2016-07-04 14:43:53+00:00,11280665b45d0ac9920d17abaf6a7328f2bc77d9,builder/dockerfile/parser/testfiles/docker/Dockerfile
11565,22c46af4b358cf3ec4f7af47c701064c00cf7de4,builder/parser/testfiles/docker/Dockerfile,builder/dockerfile/parser/testfiles/docker/Dockerfile,# TODO replace FPM with some very minimal debhelper stuff,2014-08-28 01:52:29+00:00,2014-08-27 18:52:29-07:00,2018-11-19 09:12:15+01:00,builder/parser/testfiles/docker/Dockerfile,2018-11-19 09:12:15+01:00,f11b87bfca8de60d280390759b0f6338b65d3661,builder/dockerfile/parser/testfiles/docker/Dockerfile
2509,11280665b45d0ac9920d17abaf6a7328f2bc77d9,builder/dockerfile/parser/testfiles/docker/Dockerfile,builder/dockerfile/parser/testfiles/docker/Dockerfile,"# This file describes the standard way to build Docker, using docker
#
# Usage:
#
# # Assemble the full dev environment. This is slow the first time.
# docker build -t docker .
#
# # Mount your source in an interactive container for quick testing:
# docker run -v `pwd`:/go/src/github.com/docker/docker --privileged -i -t docker bash
#
# # Run the test suite:
# docker run --privileged docker hack/make.sh test-unit test-integration-cli test-docker-py
#
# # Publish a release:
# docker run --privileged \
#  -e AWS_S3_BUCKET=baz \
#  -e AWS_ACCESS_KEY=foo \
#  -e AWS_SECRET_KEY=bar \
#  -e GPG_PASSPHRASE=gloubiboulga \
#  docker hack/release.sh
#
# Note: AppArmor used to mess with privileged mode, but this is no longer
# the case. Therefore, you don't have to disable it anymore.
#",2016-07-04 14:43:53+00:00,2014-08-27 18:52:29-07:00,2018-11-19 09:12:15+01:00,builder/dockerfile/parser/testfiles/docker/Dockerfile,2017-11-28 03:01:14+00:00,b6eed3dca2e57705cb75895cad0b5337c79686d9,builder/dockerfile/parser/testfiles/docker/Dockerfile
4104,b6eed3dca2e57705cb75895cad0b5337c79686d9,builder/dockerfile/parser/testfiles/docker/Dockerfile,builder/dockerfile/parser/testfiles/docker/Dockerfile,"# This file describes the standard way to build Docker, using docker
#
# Usage:
#
# # Assemble the full dev environment. This is slow the first time.
# docker build -t docker .
#
# # Mount your source in an interactive container for quick testing:
# docker run -v `pwd`:/go/src/github.com/docker/docker --privileged -i -t docker bash
#
# # Run the test suite:
# docker run --privileged docker hack/make.sh test-unit test-integration test-docker-py
#
# # Publish a release:
# docker run --privileged \
#  -e AWS_S3_BUCKET=baz \
#  -e AWS_ACCESS_KEY=foo \
#  -e AWS_SECRET_KEY=bar \
#  -e GPG_PASSPHRASE=gloubiboulga \
#  docker hack/release.sh
#
# Note: AppArmor used to mess with privileged mode, but this is no longer
# the case. Therefore, you don't have to disable it anymore.
#",2017-11-28 03:01:14+00:00,2014-08-27 18:52:29-07:00,2018-11-19 09:12:15+01:00,builder/dockerfile/parser/testfiles/docker/Dockerfile,2018-05-18 18:28:43+00:00,80bc8b4766cc808186af91930152d78afb22aef8,builder/dockerfile/parser/testfiles/docker/Dockerfile
9517,80bc8b4766cc808186af91930152d78afb22aef8,builder/dockerfile/parser/testfiles/docker/Dockerfile,builder/dockerfile/parser/testfiles/docker/Dockerfile,"# This file describes the standard way to build Docker, using docker
#
# Usage:
#
# # Assemble the full dev environment. This is slow the first time.
# docker build -t docker .
#
# # Mount your source in an interactive container for quick testing:
# docker run -v `pwd`:/go/src/github.com/docker/docker --privileged -i -t docker bash
#
# # Run the test suite:
# docker run --privileged docker hack/make.sh test-unit test-integration test-docker-py
#
# Note: AppArmor used to mess with privileged mode, but this is no longer
# the case. Therefore, you don't have to disable it anymore.
#",2018-05-18 18:28:43+00:00,2014-08-27 18:52:29-07:00,2018-11-19 09:12:15+01:00,builder/dockerfile/parser/testfiles/docker/Dockerfile,2018-11-19 09:12:15+01:00,f11b87bfca8de60d280390759b0f6338b65d3661,builder/dockerfile/parser/testfiles/docker/Dockerfile
10677,eaa9c85511620aa82f1876e1503604f591f00d23,docs/Dockerfile,docs/Dockerfile,# TODO switch to http://packages.ubuntu.com/trusty/python-sphinxcontrib-httpdomain once trusty is released,2014-01-15 02:23:30+00:00,2013-08-30 00:13:32+00:00,2017-01-31 13:41:02-08:00,docs/Dockerfile,2015-02-26 01:41:39+00:00,8d4459fffb5c1885b65506093538e059f0b51d90,docs/Dockerfile
5712,8d4459fffb5c1885b65506093538e059f0b51d90,docs/Dockerfile,docs/Dockerfile,# TODO: don't do this - look at merging the yml file in build.sh,2015-02-26 01:41:39+00:00,2013-08-30 00:13:32+00:00,2017-01-31 13:41:02-08:00,docs/Dockerfile,2015-06-15 13:19:38-07:00,f93fee5f48cc92df8668380e4edc2b7bbd6c62c6,docs/Dockerfile
5711,8d4459fffb5c1885b65506093538e059f0b51d90,docs/Dockerfile,docs/Dockerfile,# TODO: need the full repo source to get the git version info,2015-02-26 01:41:39+00:00,2013-08-30 00:13:32+00:00,2017-01-31 13:41:02-08:00,docs/Dockerfile,2015-06-15 13:19:38-07:00,f93fee5f48cc92df8668380e4edc2b7bbd6c62c6,docs/Dockerfile
11714,95f3f77fc417bbc55f03e869136deec27e26bc51,hack/infrastructure/docker-ci/docker-test/Dockerfile,hack/infrastructure/docker-ci/docker-test/Dockerfile,"# VERSION:        0.3
# DOCKER-VERSION  0.6.3
# AUTHOR:         Daniel Mizyrycki <daniel@dotcloud.com>
# DESCRIPTION:    Testing docker PRs and commits on top of master using
# REFERENCES:     This code reuses the excellent implementation of
#                 Docker in Docker made by Jerome Petazzoni.
#                 https://github.com/jpetazzo/dind
# COMMENTS:
#   This Dockerfile adapts /Dockerfile to enable docker PRs and commits testing
#   Optional arguments:
#       [commit]  (default: 'HEAD')
#       [repo]    (default: 'http://github.com/dotcloud/docker')
#       [branch]  (default: 'master')
# TO_BUILD:       docker build -t test_docker .
# TO_RUN:         docker run -privileged test_docker hack/dind test_docker.sh [commit] [repo] [branch]",2013-10-19 05:33:16+00:00,2013-10-18 22:33:16-07:00,2014-03-10 13:20:49-07:00,hack/infrastructure/docker-ci/docker-test/Dockerfile,2013-11-07 04:05:26+00:00,249f76bebdb3c24ae0a59e3be7ae73fd1d88c065,hack/infrastructure/docker-ci/docker-test/Dockerfile
